machine_id_enc,process_seq,product_type_enc,material_type_enc,quantity,operator_experience,shift_num,historical_machine_utilization,historical_cycle_time,setup_time,previous_downtime,worker_skill,machine_age,batch_size,actual_processing_time
12,2,8,5,25,3.8,1,47.2,70.0,25.0,1.7,1,1.5,25,67.6
8,2,3,4,100,4.4,1,55.3,60.0,15.0,0.2,3,5.7,100,106.2
8,1,5,1,25,5.7,1,84.6,75.0,25.0,1.8,3,3.6,25,46.2
3,1,4,5,50,8.4,1,60.0,65.0,20.0,1.4,3,6.8,50,82.0
3,2,5,1,75,10.4,1,51.5,75.0,10.0,3.0,2,3.4,75,82.3
10,2,3,4,50,9.0,2,46.8,60.0,20.0,0.3,3,3.4,50,65.0
11,1,8,3,150,0.8,3,40.8,60.0,25.0,1.4,3,2.6,150,124.0
7,4,3,4,25,7.0,1,89.3,70.0,25.0,0.6,3,4.9,25,56.9
8,4,6,4,25,2.9,2,56.1,45.0,25.0,0.5,3,1.4,25,36.0
2,5,7,2,100,1.9,1,76.8,60.0,10.0,1.1,3,4.9,100,95.1
8,5,7,4,150,0.7,2,65.2,70.0,25.0,0.9,2,4.3,150,164.0
13,3,2,4,150,8.4,3,52.2,45.0,25.0,0.6,2,8.0,150,103.5
1,5,5,2,150,5.3,2,48.2,75.0,10.0,0.6,3,5.9,150,138.3
12,4,8,3,100,7.5,1,82.7,75.0,20.0,0.6,3,5.0,100,122.4
1,1,8,2,100,6.9,1,86.9,65.0,15.0,0.2,3,3.9,100,98.5
4,1,9,3,150,10.7,1,72.1,55.0,25.0,1.2,2,4.6,150,115.3
5,3,6,3,50,1.1,2,61.8,75.0,25.0,3.0,2,7.4,50,98.6
3,3,3,1,25,2.8,1,73.2,60.0,20.0,0.5,1,0.7,25,40.9
8,3,1,3,25,2.7,1,78.4,65.0,20.0,0.1,4,1.2,25,45.6
14,4,10,3,150,7.9,1,77.3,55.0,25.0,1.7,5,2.2,150,94.5
1,1,9,3,75,6.6,3,78.1,50.0,10.0,0.3,3,1.0,75,69.8
11,4,3,4,150,1.1,3,65.9,50.0,25.0,0.2,3,2.3,150,111.1
1,2,1,3,150,3.3,2,84.1,65.0,10.0,1.4,2,7.6,150,146.8
7,2,7,4,50,4.4,1,61.6,75.0,10.0,1.0,3,1.4,50,86.8
4,2,4,4,75,7.3,2,52.4,55.0,15.0,0.9,3,4.9,75,74.5
5,3,7,5,25,2.4,3,87.6,55.0,10.0,0.1,3,4.9,25,50.6
6,3,6,2,25,10.9,2,54.4,65.0,25.0,0.8,4,1.3,25,35.2
10,3,4,2,25,7.9,2,65.8,75.0,10.0,0.6,2,7.9,25,53.5
14,2,8,3,50,8.0,2,41.5,55.0,15.0,4.1,4,1.4,50,53.6
1,5,6,2,50,1.8,2,72.8,50.0,10.0,0.7,4,4.2,50,49.6
14,1,1,1,150,11.6,1,64.3,70.0,10.0,0.6,2,4.1,150,112.7
3,2,9,3,25,12.0,3,56.8,75.0,15.0,1.9,3,2.7,25,53.1
15,4,8,1,150,3.7,3,68.3,45.0,10.0,1.7,3,4.3,150,79.5
15,5,6,5,25,4.9,2,71.0,65.0,25.0,1.4,1,0.6,25,55.8
2,3,4,5,25,9.6,1,49.8,45.0,10.0,0.2,5,2.7,25,30.8
14,2,4,2,50,10.1,2,62.3,45.0,20.0,0.9,5,2.0,50,38.4
14,5,3,3,75,7.6,1,61.4,60.0,25.0,0.9,3,4.8,75,79.2
13,3,2,3,25,11.5,2,63.3,65.0,25.0,2.5,5,3.2,25,38.8
4,3,6,5,150,9.2,1,93.2,50.0,20.0,0.7,5,4.7,150,102.4
4,4,5,2,25,3.9,2,44.1,55.0,25.0,2.4,3,3.5,25,35.9
6,3,6,2,25,9.5,1,62.4,75.0,25.0,0.7,5,7.5,25,49.9
13,1,5,1,25,4.5,1,85.8,60.0,10.0,1.8,3,6.4,25,34.5
13,4,5,5,75,11.9,1,94.1,65.0,10.0,0.3,3,3.1,75,90.6
13,1,3,3,50,2.5,1,80.6,45.0,10.0,0.7,3,4.1,50,49.6
1,4,10,1,100,10.8,2,94.0,60.0,20.0,1.2,3,2.6,100,80.2
5,1,7,1,50,10.1,3,40.9,75.0,10.0,0.1,4,3.5,50,57.6
7,4,10,5,50,3.1,2,64.8,50.0,15.0,1.7,2,5.5,50,69.2
12,2,9,4,100,2.1,2,94.3,55.0,15.0,0.5,4,2.1,100,97.4
3,1,8,5,75,7.7,2,66.8,75.0,25.0,1.6,4,5.9,75,109.3
9,1,9,1,75,10.9,1,52.7,60.0,15.0,0.9,4,1.6,75,59.9
8,5,5,2,50,11.1,1,52.8,50.0,25.0,2.3,3,2.1,50,45.2
14,2,7,4,25,5.5,3,55.7,70.0,20.0,0.7,2,0.9,25,54.2
15,3,3,4,25,2.0,2,83.5,45.0,15.0,0.9,1,5.1,25,43.9
14,1,1,3,150,8.8,1,61.6,55.0,25.0,4.7,4,4.0,150,99.7
14,4,6,4,150,5.8,1,57.9,55.0,10.0,4.5,1,2.0,150,126.3
10,1,6,2,25,2.7,3,77.4,60.0,25.0,0.3,4,3.3,25,41.3
7,1,10,2,25,9.0,3,83.5,65.0,15.0,0.1,3,4.4,25,43.6
6,4,9,4,50,1.5,2,73.8,45.0,15.0,1.9,4,6.9,50,54.8
8,2,8,3,75,6.2,1,59.7,60.0,25.0,1.5,3,2.0,75,81.4
13,1,9,3,75,11.3,2,60.1,50.0,25.0,0.7,3,1.9,75,56.9
8,1,7,1,25,0.9,1,44.8,50.0,10.0,2.5,2,7.9,25,38.4
5,2,3,1,100,3.1,2,79.0,55.0,25.0,1.1,1,5.4,100,88.4
9,4,5,3,50,2.9,1,76.0,70.0,25.0,1.4,3,2.7,50,80.2
9,2,8,2,150,9.3,3,43.4,45.0,25.0,2.5,5,7.2,150,76.4
7,4,5,4,50,9.7,2,91.1,60.0,15.0,0.2,2,7.7,50,77.1
7,5,3,3,150,2.4,1,45.5,55.0,10.0,0.1,3,2.4,150,115.1
9,1,5,2,25,10.4,3,55.9,65.0,15.0,0.8,2,0.7,25,44.9
9,5,9,2,75,3.8,1,86.4,55.0,15.0,0.9,4,1.3,75,70.9
13,2,8,2,150,8.3,3,94.3,75.0,25.0,1.6,3,8.0,150,145.5
11,5,7,2,50,5.5,2,55.0,50.0,15.0,1.0,4,4.1,50,49.0
13,3,10,5,75,10.7,1,63.6,45.0,15.0,5.7,3,3.6,75,64.8
6,3,10,1,100,5.4,1,51.2,75.0,10.0,1.2,3,5.0,100,102.4
6,3,5,4,25,0.8,1,82.3,75.0,20.0,0.3,2,0.8,25,64.6
1,3,6,2,25,8.5,3,69.9,50.0,10.0,1.4,1,5.1,25,31.3
11,1,6,1,25,11.0,3,56.8,45.0,15.0,3.7,3,6.7,25,29.1
13,3,3,1,75,6.8,1,77.5,60.0,25.0,0.1,2,4.4,75,74.1
8,2,6,1,150,3.9,2,44.0,50.0,20.0,0.9,5,1.3,150,77.7
4,1,5,4,100,0.5,1,75.9,60.0,25.0,4.0,3,5.8,100,112.7
3,1,9,3,25,3.6,1,71.6,70.0,25.0,0.8,2,3.2,25,54.5
2,5,6,5,50,9.1,2,63.5,70.0,15.0,1.9,5,5.5,50,70.1
14,5,5,1,100,5.4,3,42.1,45.0,25.0,2.6,3,3.4,100,57.9
3,1,10,1,100,2.1,3,64.7,60.0,15.0,2.0,3,1.1,100,85.1
10,2,1,1,25,1.7,3,41.8,65.0,15.0,0.2,3,6.0,25,48.4
9,3,8,2,75,11.5,2,65.2,60.0,15.0,2.5,2,2.1,75,69.2
11,2,3,1,150,8.0,1,55.2,70.0,15.0,0.9,3,1.3,150,111.5
9,3,8,4,150,1.1,3,76.5,60.0,10.0,1.9,4,3.4,150,129.1
1,3,10,3,25,10.5,2,87.4,75.0,10.0,2.5,4,4.9,25,49.1
4,5,4,2,100,5.7,3,84.1,75.0,20.0,3.5,3,7.6,100,118.1
11,3,4,5,150,4.2,1,42.5,55.0,20.0,1.9,4,1.6,150,115.5
2,2,7,1,100,2.1,2,86.8,65.0,25.0,0.6,5,3.4,100,84.8
12,1,4,4,100,9.7,3,42.4,70.0,20.0,0.6,1,5.4,100,120.9
8,2,4,2,25,7.7,1,83.9,75.0,25.0,0.5,2,3.1,25,57.5
13,5,2,3,25,11.2,3,70.9,70.0,20.0,1.3,2,3.5,25,51.8
8,1,10,2,50,3.5,2,67.0,65.0,25.0,0.1,3,2.4,50,67.2
12,1,2,4,100,0.8,1,72.1,60.0,20.0,0.0,3,1.3,100,110.5
5,5,3,4,150,0.7,1,55.8,45.0,15.0,0.1,5,0.9,150,94.0
11,4,4,2,50,0.8,1,54.1,50.0,10.0,0.7,3,5.8,50,57.3
5,5,3,2,50,6.8,2,41.3,70.0,25.0,3.8,1,1.8,50,77.3
12,5,1,4,25,11.4,2,81.8,50.0,25.0,1.2,1,4.7,25,41.9
14,5,5,4,150,9.3,1,66.8,55.0,25.0,1.9,4,0.5,150,104.0
6,5,7,2,150,3.9,1,85.9,70.0,15.0,0.3,3,7.0,150,140.1
13,5,6,5,75,1.3,1,93.1,70.0,25.0,4.2,1,4.8,75,134.6
3,1,5,3,100,0.6,3,52.4,50.0,15.0,1.1,2,2.0,100,89.9
3,1,10,5,25,6.8,1,85.8,70.0,10.0,0.1,4,1.3,25,53.8
10,1,3,2,50,8.6,2,49.0,65.0,25.0,0.9,2,7.0,50,72.1
1,2,4,2,50,5.0,2,48.3,65.0,20.0,0.3,4,0.8,50,59.2
15,3,3,3,75,7.0,2,81.7,70.0,10.0,1.5,4,6.8,75,90.5
9,3,10,2,100,9.9,1,86.2,50.0,15.0,0.9,3,5.2,100,74.7
2,4,6,3,100,3.0,2,74.1,55.0,25.0,0.6,3,5.3,100,94.6
4,1,10,3,150,11.9,3,86.0,65.0,15.0,3.1,3,7.6,150,124.9
10,3,10,4,75,11.8,1,55.8,70.0,25.0,1.1,3,4.8,75,94.4
1,5,5,2,75,8.8,3,61.9,75.0,20.0,0.6,5,6.7,75,81.3
13,4,5,1,25,3.2,1,77.4,70.0,20.0,0.7,3,4.5,25,45.6
13,2,2,2,75,3.8,1,43.1,70.0,20.0,1.0,3,5.3,75,94.2
8,1,3,5,50,2.7,3,93.1,70.0,15.0,2.3,3,3.2,50,98.9
2,4,4,3,75,4.0,2,63.8,50.0,25.0,1.2,3,3.0,75,73.3
12,2,10,3,25,7.8,1,94.3,50.0,15.0,1.6,1,5.4,25,38.3
10,1,9,4,75,11.0,2,55.4,45.0,25.0,1.7,3,7.3,75,68.6
15,1,10,3,150,1.0,1,94.4,60.0,15.0,1.2,4,0.9,150,125.9
13,2,8,4,25,2.5,1,54.5,55.0,25.0,0.8,3,4.6,25,47.9
6,3,8,4,50,7.9,2,93.9,75.0,10.0,2.9,3,2.9,50,85.7
1,2,10,3,50,1.5,2,83.4,70.0,20.0,1.4,3,6.7,50,84.2
9,4,10,4,50,10.6,3,67.6,75.0,10.0,0.5,2,4.6,50,81.1
1,3,10,4,75,5.2,2,80.3,50.0,10.0,1.8,1,2.9,75,77.1
8,3,9,3,75,5.6,3,77.9,75.0,10.0,1.4,3,3.3,75,99.5
5,2,10,2,25,11.2,3,83.4,50.0,15.0,0.4,3,1.8,25,31.3
13,4,3,5,150,7.2,1,84.2,50.0,15.0,2.4,4,1.5,150,105.5
12,4,1,4,50,3.4,3,77.1,75.0,20.0,1.8,3,0.5,50,88.9
9,4,3,2,50,5.3,3,87.4,70.0,20.0,0.4,2,4.3,50,80.4
2,3,4,2,25,2.7,1,94.1,65.0,20.0,2.3,3,7.0,25,48.9
5,1,2,3,25,6.9,1,75.6,70.0,25.0,0.6,3,4.6,25,53.7
4,2,1,2,150,0.7,1,40.7,45.0,15.0,1.6,3,7.2,150,94.4
12,4,4,2,50,4.5,2,83.6,60.0,10.0,0.1,3,6.1,50,63.3
11,2,6,3,100,0.5,3,62.7,70.0,10.0,0.1,2,1.7,100,124.0
5,1,5,2,150,5.4,2,73.0,70.0,10.0,1.1,4,2.0,150,120.4
9,2,6,2,150,6.0,1,62.7,70.0,25.0,0.9,5,0.8,150,110.1
10,4,6,5,100,5.7,3,87.7,55.0,25.0,0.7,2,4.9,100,107.8
10,2,2,3,150,7.0,1,75.8,75.0,20.0,2.2,3,6.1,150,148.6
15,1,1,4,50,1.4,1,53.6,45.0,20.0,1.2,4,3.5,50,54.4
13,4,8,5,75,11.3,2,78.7,70.0,20.0,0.7,3,2.4,75,99.3
10,2,9,5,100,11.3,2,49.0,55.0,25.0,2.6,3,5.1,100,98.1
11,2,1,2,100,9.2,2,77.1,60.0,10.0,2.7,2,5.7,100,90.1
14,3,8,5,100,6.5,3,81.2,75.0,25.0,0.1,4,1.8,100,128.0
15,2,6,2,100,9.6,3,56.6,60.0,15.0,0.7,4,1.6,100,76.9
11,4,4,3,150,7.6,2,61.7,75.0,10.0,0.2,3,3.0,150,142.4
7,2,6,4,150,5.4,1,89.8,75.0,25.0,3.9,3,1.0,150,158.3
12,1,6,4,50,5.9,3,74.3,75.0,20.0,1.3,2,3.8,50,88.6
12,4,6,4,75,11.1,2,81.3,65.0,10.0,0.6,2,3.6,75,89.6
10,4,7,2,75,5.0,2,63.3,50.0,10.0,0.6,5,3.3,75,59.8
7,5,2,1,25,2.0,2,93.0,65.0,20.0,0.6,3,4.5,25,45.5
14,4,6,2,75,10.5,2,68.0,70.0,10.0,3.6,3,5.1,75,80.5
14,2,6,1,25,11.8,2,79.8,75.0,10.0,1.1,2,6.7,25,45.7
7,2,5,1,25,1.6,2,49.0,45.0,20.0,0.1,3,3.3,25,31.4
9,4,3,4,75,11.9,1,75.3,50.0,10.0,0.8,4,5.6,75,66.8
3,3,10,3,25,7.4,1,50.3,50.0,20.0,3.3,3,3.6,25,32.1
10,4,9,2,75,11.4,3,82.9,75.0,20.0,0.2,3,5.0,75,89.6
9,1,8,1,100,3.9,1,52.6,70.0,20.0,0.0,5,3.6,100,86.5
4,3,9,4,150,6.0,1,67.4,45.0,15.0,4.4,3,1.6,150,94.0
1,5,8,3,150,10.5,2,49.4,45.0,25.0,0.9,3,0.7,150,81.2
3,3,8,2,75,5.0,2,79.5,70.0,25.0,1.3,3,8.0,75,94.5
15,4,7,2,50,9.2,2,85.6,60.0,20.0,6.2,4,1.1,50,54.2
11,4,1,2,50,4.1,2,52.9,55.0,25.0,0.3,2,0.9,50,51.3
15,1,9,4,100,2.2,1,51.5,55.0,10.0,1.9,3,4.9,100,96.5
15,3,2,4,75,11.2,3,54.4,70.0,20.0,0.5,3,2.9,75,92.6
2,2,5,1,100,9.6,2,60.8,60.0,10.0,3.5,3,4.0,100,75.1
13,5,10,2,50,6.4,3,50.9,60.0,20.0,0.1,4,3.8,50,55.3
10,4,9,3,150,9.8,2,73.7,55.0,20.0,1.0,3,5.3,150,106.8
13,3,9,5,25,4.6,1,51.8,60.0,10.0,0.4,4,4.7,25,49.5
2,3,4,3,75,1.6,2,93.8,55.0,15.0,0.2,3,7.7,75,81.5
1,2,2,4,150,7.6,3,87.2,60.0,20.0,1.7,1,3.9,150,136.9
10,5,7,2,100,4.1,2,69.7,55.0,10.0,2.6,4,7.1,100,81.9
1,3,3,2,75,6.5,2,89.8,65.0,25.0,1.3,1,3.0,75,91.6
12,3,1,5,100,2.8,2,92.3,60.0,10.0,0.1,2,6.3,100,128.3
11,4,9,1,75,7.3,1,51.1,45.0,15.0,2.0,1,7.3,75,57.4
10,4,7,5,25,4.8,3,56.0,50.0,25.0,1.8,4,3.7,25,38.6
6,1,6,5,50,5.0,3,74.8,55.0,15.0,0.5,2,5.5,50,77.4
7,4,2,3,75,7.6,1,63.8,45.0,20.0,4.2,5,6.2,75,58.8
5,4,2,2,50,11.7,2,73.6,60.0,25.0,0.0,4,5.8,50,54.4
11,2,1,5,100,2.5,1,48.6,75.0,10.0,0.7,3,7.7,100,148.4
5,5,4,3,75,6.4,2,66.9,50.0,25.0,0.6,5,6.7,75,62.3
11,2,7,2,25,5.4,3,93.8,55.0,25.0,0.3,3,1.7,25,41.0
7,2,8,4,25,3.3,3,64.6,50.0,20.0,0.2,5,3.8,25,35.1
7,4,10,1,25,1.9,3,91.7,45.0,10.0,0.6,5,1.1,25,27.8
15,1,2,4,75,2.8,2,44.4,65.0,15.0,1.8,3,3.9,75,99.1
10,2,8,4,100,9.1,3,93.4,55.0,25.0,0.2,3,4.5,100,88.2
11,2,4,4,50,3.0,2,84.6,50.0,15.0,0.3,2,5.1,50,65.1
13,1,3,4,50,0.9,1,60.8,60.0,25.0,1.2,3,5.8,50,77.3
2,1,7,4,100,8.1,2,61.0,45.0,15.0,1.9,5,6.5,100,68.1
1,4,7,2,100,9.1,3,80.4,70.0,15.0,0.5,3,0.7,100,92.4
13,5,4,5,150,2.6,2,85.9,70.0,10.0,2.7,4,0.7,150,158.6
6,2,8,3,150,7.3,2,60.9,70.0,20.0,2.1,2,5.7,150,143.7
2,1,8,4,25,6.1,1,44.6,45.0,10.0,4.1,4,1.1,25,30.2
8,4,1,1,100,0.9,3,40.6,60.0,20.0,4.9,2,2.4,100,91.0
12,5,3,4,150,11.0,2,75.4,65.0,15.0,3.5,3,6.4,150,133.9
9,4,1,4,150,11.5,3,92.6,55.0,25.0,0.5,3,6.5,150,120.8
3,2,2,4,25,0.9,1,74.8,55.0,25.0,0.1,4,5.9,25,44.9
3,4,2,2,100,0.6,3,59.8,55.0,10.0,1.9,2,1.7,100,89.9
13,4,1,4,50,8.6,3,57.9,60.0,25.0,2.5,4,2.2,50,60.8
14,1,5,1,100,7.0,1,56.1,65.0,10.0,2.7,5,1.3,100,76.7
12,3,5,3,25,0.8,2,48.1,70.0,20.0,0.9,5,5.1,25,51.1
7,3,8,5,75,7.6,3,49.9,45.0,15.0,0.8,1,7.7,75,75.8
15,2,6,3,75,9.4,3,63.5,45.0,20.0,0.0,2,0.5,75,59.3
13,2,3,3,150,8.5,1,85.8,50.0,20.0,1.5,3,2.8,150,94.0
8,1,6,2,25,4.3,1,42.9,60.0,20.0,0.5,2,3.5,25,42.3
14,2,4,2,25,9.6,2,51.5,50.0,10.0,1.2,3,7.7,25,37.5
1,4,10,1,150,4.8,1,74.2,75.0,20.0,1.8,3,1.5,150,121.4
4,2,3,4,100,3.3,2,90.8,50.0,25.0,5.3,2,4.8,100,96.7
5,3,8,5,75,8.6,1,82.4,55.0,10.0,0.4,3,6.3,75,88.7
2,2,1,5,25,2.9,3,67.8,50.0,15.0,0.0,4,6.6,25,40.0
7,2,5,3,25,11.6,3,81.3,45.0,20.0,0.7,4,3.4,25,33.5
7,5,3,1,100,11.9,3,86.4,45.0,15.0,0.7,1,3.2,100,64.5
6,1,7,4,100,6.3,3,63.8,75.0,25.0,6.5,2,5.1,100,137.3
2,2,2,4,150,6.9,1,88.1,50.0,10.0,0.2,3,4.1,150,111.9
12,2,3,2,75,10.7,2,72.1,75.0,15.0,2.3,3,4.3,75,86.5
14,1,2,4,75,8.5,1,61.2,55.0,20.0,1.4,1,4.3,75,85.8
8,1,8,3,50,6.1,3,49.3,60.0,20.0,6.8,1,2.5,50,73.6
10,1,9,5,75,8.5,3,54.1,60.0,10.0,1.6,3,5.7,75,89.5
14,4,10,5,100,2.3,1,65.8,70.0,15.0,2.6,3,5.9,100,138.2
5,2,5,1,150,2.7,3,44.1,65.0,15.0,0.3,1,6.0,150,127.0
11,2,4,2,50,4.4,2,66.4,70.0,15.0,0.4,4,6.2,50,66.9
6,1,10,2,150,9.4,2,50.4,45.0,20.0,0.6,3,0.8,150,72.3
6,1,2,1,75,1.8,2,72.7,70.0,20.0,0.9,3,4.5,75,86.2
10,1,3,1,100,5.2,1,60.8,55.0,20.0,1.2,2,3.4,100,79.1
14,4,4,2,50,1.3,3,80.2,70.0,20.0,1.1,2,5.8,50,80.1
5,2,3,2,25,7.4,2,94.2,60.0,25.0,2.5,4,6.1,25,40.9
1,2,9,2,100,5.7,3,63.3,65.0,20.0,0.3,3,1.2,100,94.2
7,2,1,5,25,5.0,1,56.4,50.0,25.0,1.0,3,1.5,25,42.9
7,3,5,3,150,1.7,2,88.7,55.0,10.0,0.2,2,2.8,150,121.0
14,4,5,3,25,10.5,2,48.2,45.0,10.0,0.5,3,4.4,25,31.5
15,1,2,3,75,11.2,1,55.1,50.0,25.0,0.1,3,5.6,75,59.4
8,4,8,1,50,2.1,1,44.1,65.0,25.0,1.7,5,6.0,50,60.8
2,4,10,2,100,10.1,3,83.6,75.0,10.0,2.0,5,7.3,100,98.1
9,4,9,3,100,5.9,1,75.4,60.0,10.0,1.0,3,7.6,100,96.9
12,5,6,3,150,6.1,1,43.9,45.0,10.0,0.6,3,5.6,150,88.7
15,2,10,5,100,9.4,1,48.5,70.0,20.0,1.1,4,6.9,100,119.2
4,4,9,3,25,9.5,3,89.4,45.0,10.0,1.4,2,1.1,25,34.7
2,2,10,2,25,8.9,2,60.3,45.0,25.0,2.0,3,2.5,25,30.8
11,1,6,5,25,9.6,1,67.4,65.0,20.0,2.8,1,3.2,25,62.2
5,4,6,2,75,8.1,1,48.1,50.0,15.0,0.4,4,3.9,75,57.6
3,3,9,3,25,6.2,2,79.3,55.0,10.0,0.8,3,7.6,25,42.9
2,5,10,2,150,11.9,3,54.5,45.0,25.0,4.5,4,3.8,150,70.6
13,1,5,5,50,5.7,2,49.6,60.0,15.0,2.6,2,4.4,50,75.9
14,5,5,2,50,10.3,3,88.2,55.0,25.0,0.1,4,2.6,50,47.5
1,1,10,1,100,1.4,2,51.0,55.0,25.0,0.2,4,1.8,100,74.9
9,5,4,1,25,2.2,1,71.3,45.0,15.0,1.9,4,1.4,25,32.1
14,3,3,2,75,3.7,2,66.0,65.0,10.0,0.6,4,7.7,75,88.4
4,4,7,1,150,2.6,1,55.5,45.0,15.0,3.5,3,1.0,150,74.7
11,1,5,4,50,1.8,2,61.9,65.0,20.0,0.6,2,4.9,50,85.6
5,1,6,2,25,10.1,2,55.9,60.0,25.0,0.6,3,2.3,25,39.8
9,4,10,2,150,9.0,3,68.3,70.0,25.0,1.5,2,1.7,150,126.1
5,1,3,2,25,8.1,3,68.0,70.0,25.0,2.4,3,6.4,25,45.5
11,1,9,4,100,8.8,1,71.6,70.0,20.0,0.2,3,5.9,100,118.5
6,5,9,3,100,7.9,1,85.7,60.0,15.0,1.3,4,4.2,100,89.1
5,1,3,2,100,11.7,3,84.4,70.0,10.0,1.3,3,4.5,100,96.9
11,1,1,2,75,0.7,1,85.3,60.0,25.0,2.9,2,2.2,75,87.5
6,5,4,3,25,2.4,1,73.6,50.0,20.0,2.2,5,7.6,25,36.8
6,2,10,1,50,2.9,2,48.9,50.0,15.0,2.5,5,6.6,50,44.9
15,5,1,1,100,8.0,1,52.6,45.0,20.0,0.4,3,3.7,100,59.7
3,1,1,3,100,2.5,2,60.1,75.0,20.0,0.9,1,7.4,100,138.4
9,1,2,5,50,7.1,2,58.8,65.0,25.0,0.4,3,3.2,50,77.9
8,1,8,1,100,5.9,3,65.5,60.0,25.0,8.5,3,5.8,100,85.8
15,2,3,3,150,2.6,3,43.4,65.0,10.0,1.5,3,5.6,150,132.3
7,1,2,1,50,3.7,2,43.0,70.0,15.0,0.9,1,1.7,50,73.2
6,1,10,4,100,9.4,3,82.3,60.0,25.0,1.8,5,5.2,100,90.9
1,2,6,5,50,7.8,3,61.2,70.0,25.0,0.7,5,0.7,50,74.5
6,1,6,2,150,1.9,1,49.3,75.0,10.0,1.4,5,1.3,150,127.8
12,1,2,4,75,3.6,3,46.3,75.0,10.0,2.9,4,2.5,75,102.6
2,1,10,2,50,4.9,2,47.1,55.0,10.0,1.7,4,5.8,50,51.8
14,5,3,1,150,2.6,3,71.6,75.0,20.0,0.5,3,4.8,150,130.3
4,5,1,4,50,8.0,1,78.7,65.0,20.0,3.9,2,2.9,50,74.9
10,5,7,4,100,1.1,2,44.3,45.0,15.0,4.6,2,2.8,100,82.6
7,1,1,3,25,2.6,2,48.2,75.0,10.0,0.3,4,4.1,25,59.2
11,3,5,4,25,0.9,3,72.9,55.0,20.0,1.8,4,5.7,25,46.8
12,5,3,1,100,10.6,2,58.8,70.0,10.0,1.3,2,5.5,100,91.4
14,3,5,4,25,4.1,3,88.9,70.0,20.0,0.1,3,2.5,25,59.4
7,5,10,3,75,7.7,1,62.4,55.0,25.0,0.1,3,6.9,75,76.0
8,5,10,1,50,4.6,3,43.4,70.0,15.0,1.7,4,1.5,50,61.6
8,4,8,5,75,5.4,1,77.6,65.0,20.0,0.4,2,2.1,75,103.7
14,4,5,5,75,9.3,1,85.7,75.0,25.0,3.0,4,1.0,75,103.7
5,2,1,1,50,3.8,3,77.5,70.0,25.0,2.6,3,3.4,50,69.0
4,3,5,5,150,7.1,1,94.4,45.0,25.0,0.9,3,2.8,150,103.5
8,3,2,4,150,4.9,1,46.2,45.0,20.0,0.3,1,6.9,150,105.3
2,3,2,2,100,9.8,3,90.3,70.0,20.0,2.5,4,7.8,100,101.1
6,4,4,1,50,7.5,1,79.8,45.0,20.0,2.0,2,3.8,50,46.0
8,1,2,4,75,4.4,2,80.0,65.0,10.0,0.1,3,5.9,75,101.7
3,5,5,5,25,8.7,1,88.4,65.0,25.0,0.8,4,6.1,25,49.3
7,5,2,4,25,11.6,1,71.3,60.0,20.0,0.5,3,7.4,25,43.7
14,3,6,1,50,11.1,3,42.1,45.0,20.0,0.5,2,1.0,50,35.3
3,4,7,5,100,8.2,1,80.2,75.0,25.0,1.0,3,3.7,100,136.8
11,1,9,3,150,7.1,3,70.3,65.0,25.0,0.5,2,0.9,150,127.1
14,1,3,5,25,3.1,3,45.5,70.0,20.0,0.7,3,6.7,25,63.3
11,5,2,5,25,9.5,1,52.3,70.0,25.0,2.0,3,1.3,25,55.1
13,4,1,4,150,4.6,3,72.6,45.0,20.0,0.0,1,2.7,150,104.1
7,4,9,4,100,8.8,3,65.5,75.0,20.0,0.2,2,2.8,100,127.6
9,3,5,2,150,4.0,1,49.7,65.0,15.0,0.4,3,1.4,150,118.4
6,5,6,3,75,1.2,3,48.2,55.0,20.0,0.1,4,7.6,75,78.5
1,5,2,1,75,5.1,3,93.6,70.0,20.0,0.2,5,3.9,75,75.3
5,2,7,1,100,0.7,3,70.3,50.0,15.0,1.1,3,2.3,100,66.0
15,1,2,2,50,8.9,2,80.7,50.0,20.0,0.9,3,1.3,50,50.1
1,4,9,5,100,4.2,1,53.0,65.0,15.0,2.3,2,2.4,100,124.0
11,4,2,4,100,8.3,1,60.3,55.0,10.0,2.0,3,8.0,100,94.4
13,5,8,1,75,11.2,1,41.7,65.0,10.0,2.4,3,3.8,75,68.5
8,2,3,5,150,5.8,3,74.5,55.0,10.0,1.1,2,1.5,150,126.1
9,5,5,3,25,8.7,2,86.2,45.0,25.0,1.5,2,4.1,25,33.6
3,4,10,2,25,8.1,1,40.6,60.0,10.0,0.2,3,4.7,25,38.3
7,3,6,2,25,11.5,2,73.2,45.0,20.0,0.7,4,0.6,25,27.8
6,4,3,1,100,10.3,3,56.9,55.0,25.0,0.1,4,4.9,100,70.5
1,5,6,4,25,7.1,2,73.9,60.0,20.0,3.5,5,3.8,25,41.2
4,4,1,1,150,11.3,2,49.0,60.0,10.0,1.1,2,3.2,150,97.2
2,3,6,1,50,3.3,1,57.8,75.0,20.0,1.1,3,7.2,50,72.5
2,4,4,5,150,2.6,3,78.7,65.0,20.0,0.6,3,6.9,150,161.6
3,5,5,2,25,1.7,1,47.5,45.0,15.0,4.0,3,5.3,25,33.0
4,2,7,1,75,3.5,2,65.8,60.0,20.0,1.8,5,5.4,75,64.6
13,4,5,5,50,6.3,3,51.2,50.0,20.0,0.1,3,5.5,50,65.3
12,3,4,5,100,7.7,1,62.3,60.0,15.0,0.3,3,2.3,100,107.8
